# lat	lon	mean_z1	std_z1	mean_z2	std_z2
176.1738	-38.6274	378.11	511.41	302.68	526.75
176.1759	-38.6274	377.38	518.01	302.52	533.39
176.1780	-38.6274	376.71	524.71	302.37	540.11
175.9700	-38.6264	342.16	458.29	292.60	467.12
175.9721	-38.6264	341.93	448.89	292.24	457.58
175.9742	-38.6264	341.70	439.35	291.86	447.90
175.9763	-38.6264	341.47	429.67	291.45	438.06
175.9784	-38.6264	341.24	419.82	291.00	428.04
175.9805	-38.6264	341.03	409.79	290.50	417.82
175.9826	-38.6264	340.82	399.56	289.96	407.39
175.9847	-38.6264	340.64	389.11	289.36	396.71
175.9868	-38.6264	340.47	378.41	288.70	385.75
175.9889	-38.6264	340.33	367.43	287.96	374.49
175.9910	-38.6264	340.23	356.13	287.15	362.87
175.9931	-38.6264	340.19	344.48	286.23	350.87
175.9952	-38.6264	340.22	332.43	285.20	338.41
175.9973	-38.6264	340.35	319.93	284.03	325.46
175.9994	-38.6264	340.62	306.93	282.72	311.95
176.0015	-38.6264	341.11	293.37	281.23	297.81
176.0036	-38.6264	341.89	279.18	279.53	282.96
176.0057	-38.6264	343.12	264.27	277.58	267.30
176.0078	-38.6264	345.02	248.49	275.20	250.68
176.0099	-38.6264	347.84	231.63	272.00	232.88
176.0120	-38.6264	351.63	213.51	266.94	213.94
176.0141	-38.6264	355.52	193.53	256.70	194.12
176.0162	-38.6264	360.33	160.99	226.74	164.40
176.0183	-38.6264	357.39	167.30	239.91	170.89
176.0204	-38.6264	349.45	197.51	284.96	199.42
176.0225	-38.6264	343.87	211.58	303.10	213.86
176.0246	-38.6264	337.00	223.07	304.49	227.47
176.0267	-38.6264	329.79	231.76	301.67	238.70
176.0288	-38.6264	322.94	236.75	299.31	246.06
176.0309	-38.6264	316.41	238.37	297.82	249.84
176.0330	-38.6264	310.06	237.16	296.94	250.63
176.0351	-38.6264	303.80	233.61	296.48	248.94
176.0372	-38.6264	297.67	228.24	296.30	245.32
176.0393	-38.6264	291.91	221.78	296.31	240.42
176.0414	-38.6264	287.07	215.37	296.44	235.20
176.0435	-38.6264	283.92	210.40	296.60	230.77
176.0456	-38.6264	282.94	207.68	296.86	227.83
176.0477	-38.6264	283.93	206.89	297.43	226.25
176.0498	-38.6264	286.37	207.90	298.20	226.27
176.0519	-38.6264	289.87	211.97	298.40	229.43
176.0540	-38.6264	294.30	219.81	297.53	236.53
176.0561	-38.6264	299.53	229.78	296.12	245.89
176.0582	-38.6264	305.19	239.89	294.64	255.45
176.0603	-38.6264	310.74	248.95	293.08	264.05
176.0624	-38.6264	315.58	256.32	291.15	271.04
176.0645	-38.6264	319.09	261.48	288.44	275.97
176.0666	-38.6264	320.47	263.87	284.45	278.36
176.0687	-38.6264	319.19	263.13	278.86	277.88
176.0708	-38.6264	317.34	261.08	273.17	276.12
176.0729	-38.6264	323.68	264.82	273.13	279.25
176.0751	-38.6264	341.52	276.89	280.40	289.40
176.0772	-38.6264	362.14	290.14	289.00	300.43
176.0793	-38.6264	381.15	301.06	296.13	309.27
176.0814	-38.6264	398.34	309.54	301.77	315.85
176.0835	-38.6264	414.21	316.10	306.34	320.64
176.0856	-38.6264	429.06	321.19	310.15	324.07
176.0877	-38.6264	442.91	325.19	313.38	326.52
176.0898	-38.6264	455.49	328.43	316.06	328.40
176.0919	-38.6264	466.30	331.26	318.16	330.16
176.0940	-38.6264	474.89	333.98	319.61	332.18
176.0961	-38.6264	481.51	336.80	320.49	334.72
176.0982	-38.6264	487.64	339.70	321.07	337.64
176.1003	-38.6264	493.50	340.87	320.39	338.95
176.1024	-38.6264	477.98	324.81	303.88	323.49
176.1045	-38.6264	456.03	313.71	289.97	313.27
176.1066	-38.6264	458.71	331.50	300.64	331.58
176.1087	-38.6264	455.79	342.23	304.62	342.92
176.1108	-38.6264	451.28	349.27	305.42	350.52
176.1129	-38.6264	446.87	354.58	304.95	356.29
176.1150	-38.6264	442.95	358.97	304.01	361.06
176.1171	-38.6264	439.43	362.98	303.05	365.46
176.1192	-38.6264	436.01	367.13	302.42	370.10
176.1213	-38.6264	432.45	371.75	302.23	375.35
176.1234	-38.6264	428.73	376.86	302.36	381.21
176.1255	-38.6264	424.96	382.28	302.64	387.45
176.1276	-38.6264	421.26	387.86	302.96	393.86
176.1297	-38.6264	417.71	393.47	303.25	400.27
176.1318	-38.6264	414.35	399.05	303.50	406.63
176.1339	-38.6264	411.18	404.58	303.69	412.90
176.1360	-38.6264	408.20	410.05	303.83	419.07
176.1381	-38.6264	405.41	415.46	303.94	425.15
176.1402	-38.6264	402.79	420.84	304.01	431.14
176.1423	-38.6264	400.34	426.18	304.05	437.06
176.1444	-38.6264	398.04	431.51	304.07	442.94
176.1465	-38.6264	395.90	436.85	304.06	448.78
176.1486	-38.6264	393.89	442.21	304.04	454.61
176.1507	-38.6264	392.02	447.62	303.99	460.44
176.1528	-38.6264	390.27	453.08	303.93	466.29
176.1549	-38.6264	388.65	458.63	303.85	472.17
176.1570	-38.6264	387.14	464.25	303.76	478.11
176.1591	-38.6264	385.75	469.98	303.65	484.10
176.1612	-38.6264	384.45	475.82	303.53	490.17
176.1633	-38.6264	383.26	481.76	303.39	496.31
176.1654	-38.6264	382.15	487.81	303.25	502.53
176.1675	-38.6264	381.13	493.98	303.11	508.83
176.1696	-38.6264	380.18	500.25	302.96	515.22
176.1717	-38.6264	379.31	506.63	302.81	521.68
176.1738	-38.6264	378.51	513.10	302.66	528.23
176.1759	-38.6264	377.76	519.67	302.51	534.85
176.1780	-38.6264	377.08	526.33	302.37	541.54
175.9700	-38.6254	342.07	458.31	292.49	467.15
175.9721	-38.6254	341.84	448.90	292.13	457.60
175.9742	-38.6254	341.60	439.35	291.74	447.91
175.9763	-38.6254	341.37	429.66	291.31	438.06
175.9784	-38.6254	341.14	419.80	290.85	428.03
175.9805	-38.6254	340.91	409.76	290.34	417.80
175.9826	-38.6254	340.70	399.53	289.78	407.36
175.9847	-38.6254	340.50	389.06	289.16	396.67
175.9868	-38.6254	340.32	378.35	288.47	385.71
175.9889	-38.6254	340.17	367.36	287.70	374.43
175.9910	-38.6254	340.06	356.06	286.84	362.82
175.9931	-38.6254	339.99	344.41	285.87	350.81
175.9952	-38.6254	340.00	332.37	284.77	338.38
175.9973	-38.6254	340.10	319.91	283.51	325.46
175.9994	-38.6254	340.34	306.97	282.08	312.02
176.0015	-38.6254	340.76	293.55	280.45	298.03
176.0036	-38.6254	341.44	279.62	278.61	283.47
176.0057	-38.6254	342.51	265.22	276.54	268.37
176.0078	-38.6254	344.10	250.38	274.21	252.81
176.0099	-38.6254	346.32	235.20	271.49	236.95
176.0120	-38.6254	349.03	219.86	267.94	221.14
176.0141	-38.6254	351.71	204.13	262.32	205.57
176.0162	-38.6254	353.95	188.11	254.88	190.46
176.0183	-38.6254	352.94	188.42	269.06	190.48
176.0204	-38.6254	350.67	198.22	305.02	198.32
176.0225	-38.6254	346.98	206.43	322.10	206.50
176.0246	-38.6254	338.18	220.13	312.88	223.57
176.0267	-38.6254	329.62	230.10	304.84	236.81
176.0288	-38.6254	322.03	235.23	300.53	244.62
176.0309	-38.6254	314.94	236.48	298.23	248.21
176.0330	-38.6254	308.02	234.59	296.98	248.47
176.0351	-38.6254	301.09	230.05	296.34	245.98
176.0372	-38.6254	294.10	223.34	296.09	241.26
176.0393	-38.6254	287.28	215.13	296.13	234.91
176.0414	-38.6254	281.30	206.76	296.32	228.06
176.0435	-38.6254	277.37	200.36	296.48	222.35
176.0456	-38.6254	276.38	197.21	296.67	218.73
176.0477	-38.6254	277.83	196.00	297.49	216.29
176.0498	-38.6254	280.81	195.80	299.04	214.69
176.0519	-38.6254	284.69	199.59	299.63	217.35
176.0540	-38.6254	289.38	209.54	298.05	226.51
176.0561	-38.6254	295.04	222.15	295.84	238.50
176.0582	-38.6254	301.21	234.24	293.91	250.05
176.0603	-38.6254	307.17	244.64	292.09	259.99
176.0624	-38.6254	312.15	252.79	289.87	267.79
176.0645	-38.6254	315.26	258.13	286.62	272.96
176.0666	-38.6254	315.13	259.66	281.40	274.68
176.0687	-38.6254	309.50	255.70	272.74	271.47
176.0708	-38.6254	298.08	246.20	260.67	263.33
176.0729	-38.6254	300.96	247.50	258.63	264.39
176.0751	-38.6254	328.26	267.58	272.39	281.53
176.0772	-38.6254	354.74	285.96	284.95	297.04
176.0793	-38.6254	375.95	299.12	293.67	307.90
176.0814	-38.6254	393.78	308.69	299.93	315.52
176.0835	-38.6254	409.57	315.89	304.73	320.98
176.0856	-38.6254	423.93	321.42	308.57	324.93
176.0877	-38.6254	437.03	325.77	311.71	327.85
176.0898	-38.6254	448.75	329.30	314.24	330.14
176.0919	-38.6254	458.77	332.31	316.17	332.16
176.0940	-38.6254	466.88	335.01	317.47	334.20
176.0961	-38.6254	473.21	337.49	318.11	336.34
176.0982	-38.6254	478.15	339.37	317.96	338.13
176.1003	-38.6254	480.13	338.78	315.57	337.63
176.1024	-38.6254	472.28	331.89	307.08	331.13
176.1045	-38.6254	461.28	328.58	300.52	328.38
176.1066	-38.6254	457.34	336.24	302.59	336.58
176.1087	-38.6254	453.67	344.17	304.42	345.02
176.1108	-38.6254	449.61	350.27	304.64	351.55
176.1129	-38.6254	445.84	354.99	303.86	356.57
176.1150	-38.6254	442.60	358.79	302.62	360.59
176.1171	-38.6254	439.70	362.27	301.45	364.31
176.1192	-38.6254	436.69	366.14	300.81	368.58
176.1213	-38.6254	433.24	370.83	300.82	373.93
176.1234	-38.6254	429.43	376.24	301.24	380.16
176.1255	-38.6254	425.53	382.01	301.80	386.82
176.1276	-38.6254	421.72	387.90	302.32	393.59
176.1297	-38.6254	418.09	393.77	302.75	400.31
176.1318	-38.6254	414.68	399.56	303.10	406.90
176.1339	-38.6254	411.49	405.27	303.36	413.35
176.1360	-38.6254	408.51	410.89	303.56	419.67
176.1381	-38.6254	405.72	416.43	303.70	425.88
176.1402	-38.6254	403.11	421.92	303.80	431.99
176.1423	-38.6254	400.67	427.37	303.86	438.01
176.1444	-38.6254	398.39	432.80	303.90	443.98
176.1465	-38.6254	396.26	438.23	303.91	449.91
176.1486	-38.6254	394.27	443.68	303.89	455.81
176.1507	-38.6254	392.41	449.16	303.86	461.71
176.1528	-38.6254	390.68	454.69	303.81	467.62
176.1549	-38.6254	389.06	460.28	303.74	473.56
176.1570	-38.6254	387.56	465.95	303.65	479.54
176.1591	-38.6254	386.16	471.71	303.55	485.57
176.1612	-38.6254	384.87	477.57	303.44	491.66
176.1633	-38.6254	383.67	483.52	303.32	497.82
176.1654	-38.6254	382.55	489.57	303.19	504.04
176.1675	-38.6254	381.52	495.73	303.06	510.35
176.1696	-38.6254	380.57	501.99	302.92	516.73
176.1717	-38.6254	379.69	508.35	302.78	523.18
176.1738	-38.6254	378.87	514.80	302.64	529.71
176.1759	-38.6254	378.12	521.33	302.50	536.31
176.1780	-38.6254	377.42	527.96	302.37	542.98
175.9700	-38.6243	341.99	458.45	292.40	467.29
175.9721	-38.6243	341.75	449.04	292.03	457.75
175.9742	-38.6243	341.50	439.49	291.63	448.06
175.9763	-38.6243	341.26	429.79	291.19	438.21
175.9784	-38.6243	341.03	419.94	290.72	428.18
175.9805	-38.6243	340.80	409.90	290.19	417.95
175.9826	-38.6243	340.57	399.66	289.62	407.51
175.9847	-38.6243	340.36	389.21	288.98	396.83
175.9868	-38.6243	340.17	378.50	288.27	385.87
175.9889	-38.6243	340.01	367.52	287.47	374.61
175.9910	-38.6243	339.87	356.23	286.57	363.01
175.9931	-38.6243	339.79	344.60	285.55	351.03
175.9952	-38.6243	339.76	332.59	284.38	338.63
175.9973	-38.6243	339.82	320.17	283.04	325.76
175.9994	-38.6243	340.00	307.31	281.49	312.39
176.0015	-38.6243	340.33	293.99	279.71	298.51
176.0036	-38.6243	340.88	280.26	277.68	284.17
176.0057	-38.6243	341.76	266.22	275.44	269.47
176.0078	-38.6243	343.06	252.04	273.10	254.65
176.0099	-38.6243	344.84	238.05	270.81	240.11
176.0120	-38.6243	346.91	224.76	268.76	226.49
176.0141	-38.6243	348.79	212.82	267.48	214.58
176.0162	-38.6243	350.01	203.53	270.16	205.45
176.0183	-38.6243	350.43	200.45	288.32	201.46
176.0204	-38.6243	354.19	194.64	335.10	191.54
176.0225	-38.6243	354.32	194.06	358.60	189.45
176.0246	-38.6243	339.37	217.52	321.75	219.96
176.0267	-38.6243	329.21	229.23	307.48	235.80
176.0288	-38.6243	320.99	234.32	301.42	243.85
176.0309	-38.6243	313.43	235.07	298.47	247.09
176.0330	-38.6243	306.00	232.42	296.92	246.74
176.0351	-38.6243	298.42	226.85	296.14	243.39
176.0372	-38.6243	290.55	218.67	295.86	237.45
176.0393	-38.6243	282.47	208.36	295.98	229.41
176.0414	-38.6243	274.91	197.31	296.37	220.42
176.0435	-38.6243	269.85	188.93	296.58	213.02
176.0456	-38.6243	269.10	185.84	296.50	209.06
176.0477	-38.6243	271.39	184.48	297.55	205.75
176.0498	-38.6243	275.30	181.52	300.85	200.76
176.0519	-38.6243	279.72	183.76	302.55	201.59
176.0540	-38.6243	284.36	197.85	299.13	214.94
176.0561	-38.6243	290.41	214.33	295.56	230.88
176.0582	-38.6243	297.24	228.80	293.15	244.83
176.0603	-38.6243	303.74	240.66	291.14	256.23
176.0624	-38.6243	308.99	249.68	288.75	264.92
176.0645	-38.6243	311.92	255.32	285.12	270.45
176.0666	-38.6243	310.53	256.19	278.85	271.65
176.0687	-38.6243	300.04	248.56	266.75	265.33
176.0708	-38.6243	268.98	223.34	241.43	243.64
176.0729	-38.6243	260.13	215.51	232.11	236.86
176.0751	-38.6243	313.89	257.39	263.66	272.90
176.0772	-38.6243	348.07	282.41	281.39	294.22
176.0793	-38.6243	371.27	297.66	291.56	306.96
176.0814	-38.6243	389.52	308.14	298.30	315.46
176.0835	-38.6243	405.12	315.85	303.24	321.47
176.0856	-38.6243	418.99	321.76	307.08	325.87
176.0877	-38.6243	431.43	326.40	310.13	329.18
176.0898	-38.6243	442.42	330.16	312.54	331.79
176.0919	-38.6243	451.82	333.31	314.34	334.02
176.0940	-38.6243	459.46	336.02	315.50	336.09
176.0961	-38.6243	465.38	338.30	315.97	337.98
176.0982	-38.6243	469.47	339.78	315.49	339.30
176.1003	-38.6243	470.50	339.46	313.22	339.02
176.1024	-38.6243	466.37	336.93	308.49	336.73
176.1045	-38.6243	459.93	336.46	304.65	336.67
176.1066	-38.6243	455.30	340.83	304.18	341.46
176.1087	-38.6243	451.46	346.54	304.41	347.56
176.1108	-38.6243	447.89	351.54	303.94	352.85
176.1129	-38.6243	444.81	355.45	302.72	356.89
176.1150	-38.6243	442.39	358.41	301.03	359.84
176.1171	-38.6243	440.31	361.07	299.47	362.52
176.1192	-38.6243	437.76	364.56	298.79	366.34
176.1213	-38.6243	434.28	369.50	299.15	372.00
176.1234	-38.6243	430.22	375.43	300.01	378.88
176.1255	-38.6243	426.07	381.70	300.91	386.15
176.1276	-38.6243	422.10	387.98	301.67	393.38
176.1297	-38.6243	418.38	394.13	302.26	400.42
176.1318	-38.6243	414.93	400.14	302.71	407.25
176.1339	-38.6243	411.72	406.02	303.04	413.89
176.1360	-38.6243	408.73	411.78	303.29	420.36
176.1381	-38.6243	405.95	417.45	303.47	426.69
176.1402	-38.6243	403.36	423.05	303.60	432.90
176.1423	-38.6243	400.94	428.60	303.68	439.02
176.1444	-38.6243	398.68	434.12	303.73	445.07
176.1465	-38.6243	396.56	439.63	303.76	451.07
176.1486	-38.6243	394.59	445.15	303.75	457.04
176.1507	-38.6243	392.74	450.70	303.73	463.01
176.1528	-38.6243	391.02	456.28	303.69	468.97
176.1549	-38.6243	389.41	461.93	303.63	474.96
176.1570	-38.6243	387.92	467.64	303.55	480.98
176.1591	-38.6243	386.53	473.43	303.46	487.04
176.1612	-38.6243	385.24	479.30	303.36	493.15
176.1633	-38.6243	384.03	485.27	303.25	499.33
176.1654	-38.6243	382.92	491.32	303.13	505.56
176.1675	-38.6243	381.88	497.48	303.01	511.87
176.1696	-38.6243	380.92	503.72	302.88	518.25
176.1717	-38.6243	380.03	510.06	302.75	524.69
176.1738	-38.6243	379.21	516.49	302.62	531.20
176.1759	-38.6243	378.44	523.00	302.49	537.79
176.1780	-38.6243	377.73	529.59	302.36	544.43
175.9700	-38.6233	341.91	458.71	292.31	467.56
175.9721	-38.6233	341.66	449.30	291.93	458.02
175.9742	-38.6233	341.41	439.76	291.53	448.34
175.9763	-38.6233	341.16	430.07	291.08	438.50
175.9784	-38.6233	340.92	420.23	290.60	428.48
175.9805	-38.6233	340.68	410.20	290.07	418.27
175.9826	-38.6233	340.45	399.98	289.48	407.85
175.9847	-38.6233	340.23	389.54	288.82	397.19
175.9868	-38.6233	340.02	378.86	288.09	386.25
175.9889	-38.6233	339.84	367.90	287.27	375.02
175.9910	-38.6233	339.68	356.65	286.33	363.46
175.9931	-38.6233	339.57	345.05	285.27	351.52
175.9952	-38.6233	339.51	333.09	284.04	339.16
175.9973	-38.6233	339.52	320.72	282.61	326.35
175.9994	-38.6233	339.62	307.92	280.94	313.05
176.0015	-38.6233	339.84	294.68	278.99	299.25
176.0036	-38.6233	340.24	281.04	276.73	284.99
176.0057	-38.6233	340.89	267.15	274.22	270.45
176.0078	-38.6233	341.92	253.27	271.66	255.94
176.0099	-38.6233	343.45	239.79	269.49	241.96
176.0120	-38.6233	345.32	227.50	268.39	229.38
176.0141	-38.6233	346.79	218.12	269.90	219.98
176.0162	-38.6233	347.47	212.37	277.34	214.17
176.0183	-38.6233	348.51	208.06	297.86	208.68
176.0204	-38.6233	356.54	192.19	355.42	186.93
176.0225	-38.6233	361.98	181.00	394.08	171.70
176.0246	-38.6233	339.23	217.47	325.79	219.62
176.0267	-38.6233	328.30	229.52	308.59	236.21
176.0288	-38.6233	319.76	234.11	301.73	243.88
176.0309	-38.6233	311.89	234.19	298.45	246.55
176.0330	-38.6233	304.05	230.75	296.73	245.49
176.0351	-38.6233	295.90	224.14	295.85	241.26
176.0372	-38.6233	287.16	214.47	295.57	234.09
176.0393	-38.6233	277.69	201.78	295.86	224.17
176.0414	-38.6233	267.92	186.98	296.71	212.30
176.0435	-38.6233	260.91	175.26	297.21	202.29
176.0456	-38.6233	260.98	173.58	296.28	198.92
176.0477	-38.6233	264.62	173.07	297.21	195.31
176.0498	-38.6233	270.27	164.12	304.31	183.40
176.0519	-38.6233	276.06	160.42	309.88	177.82
176.0540	-38.6233	279.22	185.03	300.61	202.13
176.0561	-38.6233	285.63	206.86	295.02	223.56
176.0582	-38.6233	293.31	223.84	292.25	240.06
176.0603	-38.6233	300.52	237.18	290.22	252.94
176.0624	-38.6233	306.23	247.13	287.83	262.56
176.0645	-38.6233	309.28	253.28	284.07	268.63
176.0666	-38.6233	307.44	254.08	277.34	269.84
176.0687	-38.6233	294.28	244.50	263.30	261.88
176.0708	-38.6233	240.90	201.22	222.78	224.60
176.0729	-38.6233	197.47	165.54	190.96	193.76
176.0751	-38.6233	304.56	251.24	258.17	267.76
176.0772	-38.6233	343.56	280.64	279.21	292.94
176.0793	-38.6233	367.54	297.02	290.06	306.73
176.0814	-38.6233	385.74	308.01	296.98	315.76
176.0835	-38.6233	400.98	316.06	301.94	322.16
176.0856	-38.6233	414.32	322.23	305.72	326.90
176.0877	-38.6233	426.15	327.10	308.68	330.52
176.0898	-38.6233	436.52	331.05	310.98	333.40
176.0919	-38.6233	445.36	334.33	312.66	335.82
176.0940	-38.6233	452.58	337.08	313.72	337.94
176.0961	-38.6233	458.10	339.31	314.08	339.75
176.0982	-38.6233	461.72	340.78	313.56	341.02
176.1003	-38.6233	462.72	341.14	311.79	341.35
176.1024	-38.6233	460.50	340.71	308.84	341.07
176.1045	-38.6233	456.45	341.50	306.24	342.13
176.1066	-38.6233	452.53	344.69	305.03	345.63
176.1087	-38.6233	449.09	348.97	304.34	350.18
176.1108	-38.6233	446.11	352.94	303.27	354.27
176.1129	-38.6233	443.82	355.90	301.52	357.16
176.1150	-38.6233	442.43	357.69	299.17	358.65
176.1171	-38.6233	441.53	359.04	296.92	359.69
176.1192	-38.6233	439.54	362.04	296.16	362.90
176.1213	-38.6233	435.70	367.62	297.16	369.40
176.1234	-38.6233	431.09	374.44	298.69	377.40
176.1255	-38.6233	426.57	381.39	300.02	385.49
176.1276	-38.6233	422.39	388.12	301.04	393.26
176.1297	-38.6233	418.57	394.59	301.79	400.65
176.1318	-38.6233	415.07	400.82	302.34	407.73
176.1339	-38.6233	411.85	406.86	302.75	414.54
176.1360	-38.6233	408.87	412.75	303.04	421.14
176.1381	-38.6233	406.10	418.54	303.25	427.58
176.1402	-38.6233	403.53	424.24	303.41	433.89
176.1423	-38.6233	401.13	429.87	303.51	440.09
176.1444	-38.6233	398.89	435.47	303.58	446.21
176.1465	-38.6233	396.80	441.06	303.61	452.28
176.1486	-38.6233	394.84	446.65	303.62	458.32
176.1507	-38.6233	393.02	452.25	303.61	464.33
176.1528	-38.6233	391.31	457.89	303.57	470.35
176.1549	-38.6233	389.72	463.58	303.52	476.38
176.1570	-38.6233	388.23	469.32	303.46	482.43
176.1591	-38.6233	386.85	475.14	303.38	488.52
176.1612	-38.6233	385.56	481.03	303.29	494.66
176.1633	-38.6233	384.36	487.01	303.18	500.84
176.1654	-38.6233	383.25	493.07	303.08	507.09
176.1675	-38.6233	382.21	499.22	302.96	513.40
176.1696	-38.6233	381.24	505.45	302.84	519.77
176.1717	-38.6233	380.35	511.77	302.72	526.21
176.1738	-38.6233	379.52	518.18	302.60	532.71
176.1759	-38.6233	378.74	524.66	302.47	539.27
176.1780	-38.6233	378.02	531.22	302.35	545.90
175.9700	-38.6223	341.83	459.08	292.23	467.95
175.9721	-38.6223	341.58	449.69	291.85	458.43
175.9742	-38.6223	341.32	440.16	291.44	448.76
175.9763	-38.6223	341.07	430.49	290.99	438.94
175.9784	-38.6223	340.81	420.67	290.50	428.95
175.9805	-38.6223	340.56	410.66	289.96	418.76
175.9826	-38.6223	340.32	400.47	289.36	408.37
175.9847	-38.6223	340.09	390.06	288.69	397.74
175.9868	-38.6223	339.87	379.42	287.94	386.85
175.9889	-38.6223	339.66	368.50	287.10	375.66
175.9910	-38.6223	339.49	357.30	286.13	364.15
175.9931	-38.6223	339.34	345.76	285.03	352.27
175.9952	-38.6223	339.24	333.86	283.75	339.98
175.9973	-38.6223	339.19	321.55	282.24	327.24
175.9994	-38.6223	339.21	308.81	280.46	314.00
176.0015	-38.6223	339.31	295.60	278.32	300.22
176.0036	-38.6223	339.53	281.96	275.77	285.94
176.0057	-38.6223	339.92	267.98	272.82	271.27
176.0078	-38.6223	340.65	253.94	269.72	256.55
176.0099	-38.6223	342.09	240.18	267.18	242.25
176.0120	-38.6223	344.37	227.16	266.00	228.91
176.0141	-38.6223	345.92	218.90	268.63	220.63
176.0162	-38.6223	345.73	217.29	278.89	219.12
176.0183	-38.6223	346.16	214.79	298.59	215.80
176.0204	-38.6223	350.20	205.20	335.41	203.00
176.0225	-38.6223	349.76	203.27	351.09	200.39
176.0246	-38.6223	336.82	221.50	321.80	224.58
176.0267	-38.6223	326.80	231.12	307.75	238.24
176.0288	-38.6223	318.36	234.62	301.37	244.74
176.0309	-38.6223	310.36	233.89	298.14	246.59
176.0330	-38.6223	302.25	229.64	296.39	244.79
176.0351	-38.6223	293.64	222.09	295.47	239.72
176.0372	-38.6223	284.16	211.07	295.19	231.42
176.0393	-38.6223	273.36	196.07	295.66	219.67
176.0414	-38.6223	260.72	176.31	297.38	204.17
176.0435	-38.6223	249.46	157.30	299.32	188.95
176.0456	-38.6223	252.26	160.76	295.94	188.59
176.0477	-38.6223	257.44	163.13	295.61	186.26
176.0498	-38.6223	265.52	145.58	308.32	164.55
176.0519	-38.6223	278.33	116.31	331.45	132.04
176.0540	-38.6223	273.48	173.66	300.93	190.70
176.0561	-38.6223	280.62	200.55	293.77	217.37
176.0582	-38.6223	289.48	219.70	291.12	236.08
176.0603	-38.6223	297.59	234.37	289.32	250.30
176.0624	-38.6223	303.92	245.25	287.11	260.83
176.0645	-38.6223	307.48	252.13	283.56	267.60
176.0666	-38.6223	306.28	253.71	277.17	269.54
176.0687	-38.6223	295.04	245.89	264.39	263.14
176.0708	-38.6223	258.05	215.99	234.87	237.46
176.0729	-38.6223	243.17	203.53	221.66	226.72
176.0751	-38.6223	306.86	254.53	260.20	270.78
176.0772	-38.6223	342.11	281.39	278.98	293.83
176.0793	-38.6223	365.02	297.40	289.32	307.39
176.0814	-38.6223	382.57	308.40	296.03	316.51
176.0835	-38.6223	397.23	316.56	300.86	323.10
176.0856	-38.6223	409.99	322.88	304.52	328.07
176.0877	-38.6223	421.22	327.92	307.37	331.92
176.0898	-38.6223	431.02	332.02	309.55	335.02
176.0919	-38.6223	439.37	335.41	311.14	337.60
